Id,Text,Time,Reaction Count,Share Count,Comment Count,Comments,Like Count,Love Count,Haha Count,Wow Count,Care Count,Sad Count,Angry Count
10160163603691773,✨ Can a game’s genre predict conversion rate?🧐 What is an offerwall?💻 How can I do more with less?Answer these questions and more with a deep dive into our 2023 Mobile Growth and Monetization Report: https://on.unity.com/440EYFW,2023-06-17 02:01:28,62,5,3,"[{'Name': 'Young Boys FC Gusau', 'Text': 'Keep up the good work!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Nervan Mulya', 'Text': ""There's a bug when I want to build even though I've downloaded SDK/NDK"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",57,3,1,0,1,0,0
10160159865156773,"You might want to bring a notepad to this livestream 📝On June 22, we’ll unpack the recent Unity 2022 LTS release with the experts behind DOTS, multiplayer, URP, and more. You can also ask questions throughout!See you on twitch.tv/unity or on.unity.com/3Csjs19 👋",2023-06-15 02:15:00,2523,41,41,"[{'Name': 'Ryan Gollaway', 'Text': 'Brandon Mitchell', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'John Torres', 'Text': 'Nice', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Jeremy Pravin', 'Text': 'Full pick up on as', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Ian Abbott', 'Text': 'Great Picture', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Lynn Miller', 'Text': 'Lynn Miller', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Connie Salmon', 'Text': '@[5779388174019\n18:69:🤪Crazy Promo Codes and Deals 💵]', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Al Do Nascimento', 'Text': 'Al Do Nascimento', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Braden Richard Dozler', 'Text': 'Braden Richard Dozler', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Genna Sanderson', 'Text': 'Genna Sanderson', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Fidèle Véritableun', 'Text': 'https://\nwww.youtube.com/\nwatch?v=2KwC9ewM\n1TY&list=UUyqzW\nhJa0ZfGbIm5F-FB\nXHA LA VIE EXPLICITEE', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",2439,56,5,4,12,0,7
10160159603996773,"Bringing the Warhammer 40,000 universe into a free-to-play, cross-platform digital card game is no easy feat, and as a small team, Everguild needed an extensible solution that could help them provide a seamless experience across PC and mobile 🃏📖 Read our latest case study for more insight into how they used one code base for iOS and Android, how to leverage Addressables to minimize downloads, and more: https://on.unity.com/3p5pi5s",2023-06-14 23:00:03,104,13,0,[],96,7,0,0,1,0,0
10160157933876773,"As AI continues to shape the world around us, we’re committed to developing and deploying AI solutions in a way that’s transparent, fair, accountable, and in accordance with government regulations across the globe.Learn more about our guiding principles for ethical AI 🔽🔽",2023-06-14 00:47:12,39,2,6,"[{'Name': 'Young Boys FC Gusau', 'Text': 'Thanks for sharing this!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Sasho Petrov Ognyanov Raykov', 'Text': 'El nuevo motor de Rock Star es mío lo desarrolla en secreto el ejército de Estados Unidos es caro pero pero seguirá mejorando dicen. Tiene mucha calidad no se cuál es mejor de todos acaba de salir al mercado comprad lo es potente y de calidad está en venta privada solo para el personal del ejército de Estados Unidos en secreto', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Sasho Petrov Ognyanov Raykov', 'Text': 'Los videojuegos ya salieron arrancamos motores con este Unity 5', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",34,3,0,2,0,0,0
10160155834261773,The Mobile Growth and Monetization 2023 Report is here 🥳Increase efficiency in your monetization and user acquisition strategies with data-backed insights to help you achieve more with less: https://on.unity.com/3Np2sPu,2023-06-12 22:01:33,488,7,5,"[{'Name': 'Databattlesz', 'Text': 'I’m all about it', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Umar Khan', 'Text': 'I want a complete Game project\nAnyone ? Developer', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Valentin Konstantinovich', 'Text': 'Valentin Konstantinovich', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",471,5,2,1,1,1,7
10160150365086773,"Unity Gaming Services has gained a significant amount of XP over the last few months with several new features you won’t want to miss, such as:📊 Custom analytics dashboards🚨 Budget alerts👀 Cloud Content Delivery insightsLearn more: https://on.unity.com/42wVtIz",2023-06-09 23:05:00,89,4,1,"[{'Name': 'Cj Walton', 'Text': 'Hey, with your navagent how do I get it to work with multiple people without making copies for everyone?', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",79,8,0,0,2,0,0
10160150198061773,"🌸 Sakura Rabbit, a long-time favorite in the #MadeWithUnity community, took over our blog!📖 In this guest post, she shared her approach to art production and some tips to create realistic characters in Unity.Read more: https://on.unity.com/45SMdBy",2023-06-09 21:00:27,370,34,7,"[{'Name': 'Eric Michelizza', 'Text': ""Et moi je profite aussi de ta publication pour savoir où se trouvent ces courses stp, j'ai commencé GT7 il y a moins de 2 mois, et je suis en quête d'informations\nMerci :)"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Kory Imagination', 'Text': '❤️', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Tsuyoi Raion', 'Text': ""Yea too bad unity support is so horrendous that it makes me question even selling unity assets anymore lol after years of dealing with sub par support, i'd imagine many would"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Colin Lcl', 'Text': 'Meruem', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Valentin Gravelle', 'Text': 'Romain', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Jean Tricot', 'Text': 'DOFUS 😎', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",289,52,1,27,1,0,0
10160148619386773,"Looking for some advice on mobile game design? 📱In our latest video, Second Dinner, the studio behind MARVEL SNAP gave us 8 tips for creating your own mobile game!Check it out: https://www.youtube.com/watch?v=YkiaSiyIhgM",2023-06-08 23:00:26,39,4,0,[],35,4,0,0,0,0,0
10160147177696773,"Very happy we got to talk with the team at Monomi Park about their keys to success, and how they built the world of Slime Rancher 2 🤩🎥 Watch the full video: https://youtu.be/6fr5jSUMfVQ📖 Read the case study: https://on.unity.com/43sqFtI",2023-06-08 03:02:09,46,7,2,"[{'Name': 'Shaun Kelly', 'Text': '""Editor’s note: As of June 1, 2023, the Unity 2022 LTS is now available.\n\nWhen I talk to our partners, customers, and those of you who work day to day with Unity’s Editor and runtime, one thing that keeps popping up is the desire to be more ambitious with your game design. You want tools that enable you to create with fewer constraints, delivering player experiences that wow and cause wonder.""\n\nGaming is about to take on a whole new level!', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",34,12,0,0,0,0,0
10160145307006773,"🎉 Join us to celebrate 50 years of SIGGRAPH and discover our latest innovations in real-time 3D, film production, and the launch of new artistry tools.See you at #SIGGRAPH2023!https://on.unity.com/3NfjDCY",2023-06-07 02:02:00,91,6,4,"[{'Name': 'Mathew Penny', 'Text': 'Looked like Taco Bell University...', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Madhav Bomma', 'Text': '👍', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Charles Thomas Kouame Kouame', 'Text': ""J'ai un projet de création d'application incluant le chargement et le téléchargement de photos et vidéos, live vidéo, la géolocalisation\net le kyc. Est-ce que vous pouvez vous en charger?"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Johnny Bocanegra', 'Text': ""HELLO JOHNNY JOE AND I WOULD LIKE TO BE A CHARACTER IN GEARS OF WAR FRIDAY THE 13TH THE TEXAS CHAINSAW KILLER CLOWN I'D LOVE TO BE IN THE VIDEO GAME SYSTEM MY NAME IS JOHNNY I WOULD LOVE TO BE IN YOUR VIDEO GAMES ALTHOUGH I CAN MENTIONED TO BEING THEM SOON FOR THE NEW GENERATION XBOX PROJECT SCARLETT AND THE XBOX 2 I'M LOOKING FORWARD TO BEING THOSE GAMES PRETTY SOON I'M DOING NOTHING RIGHT NOW IN MY LIFE I WOULD LOVE TO SEE YOU AGAIN BEING OVER AGAIN ALL OF THEM FOR THE NEW GENERATION GAMING"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",86,3,0,0,1,0,1
10160145029841773,"Ready to explore everything #MadeWithUnity from last month? 🏃‍♂️Our latest roundup blog is out, and a lot happened - livestreams, game releases from our community, and our Twitter dev takeover: it's all in there! ✨Read it here: https://on.unity.com/3NeKW0kGame credits: PROJECT HEMLOCK",2023-06-06 23:02:16,281,24,6,"[{'Name': 'Lê Đình Long', 'Text': 'This game is virtual', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Selahattin Bas', 'Text': 'Selahattin Bas', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'The Vr Hub', 'Text': ""If it's not vr it's not fun lol"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",225,49,0,3,3,1,0
10160137175156773,"When products look nice, they sell themselves ✨Here's how Unity product configurators are being used to sell 4 types of luxury goods 💼 👞https://on.unity.com/42hfWkK",2023-06-02 21:00:32,70,4,2,"[{'Name': 'Young Boys FC Gusau', 'Text': 'Keep up the good work!', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",59,11,0,0,0,0,0
10160135624396773,"You’ve got the assets, we’ve got the pipelines!Join our devs on June 8 for another Dev Blitz Day to learn all about importing, managing, and optimizing assets. As usual, you can start posting questions in the Unity Forum or Discord the day before on June 7.More info: on.unity.com/43zJhI0",2023-06-02 06:56:01,209,15,5,"[{'Name': 'Aryan Sony', 'Text': 'Nice', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Lisa Newell', 'Text': 'the hub of scamming for profits starts with unity. there is no other bigger game provider platform that can offer a developer more revenue opportunities than unity. so get involved there are over a billion people waiting for a new promising game that can be introduced by developers waiting to be scammed let unity help you make profits with thier fake paying game platforms', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",169,33,0,3,3,1,0
10160134338911773,"Unity 2022 LTS has arrived 🥳This latest release delivers stable new features and enhancements that empower creators to build DOTS-powered games, multiplayer experiences, HD environments, and more.Explore what’s new 👀 on.unity.com/3qn8GWW",2023-06-01 19:46:10,229,40,24,"[{'Name': 'Willy Alers', 'Text': 'Are there any updates coming to the 2d tools soon?', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Ahmed Gull', 'Text': 'You have not add the ai prompt', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Timothy Payne', 'Text': ""Hey everyone, I'm looking for recommendations\nto know if Unity software is a good buy in the market right now. I'd appreciate your responses."", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Jim Norsetter', 'Text': 'Worst Games Ever.\nEach one I delete if it goes to one a single ad.\nYour games are worthless.\nI’d rather pay money the watch your idiotic ads.\nHow stupid are you people?', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Mengü Üçokküreli', 'Text': ""I downloaded 2022.3.0f0 from the Unity Hub yesterday. So it's not arrived today."", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'William-Robert Kent Cousert', 'Text': 'I understand that Unity is partnering with Apple to bring VR games to the Vision Pro. The Vision Pro won’t have hand controllers when it’s released. Does this imply that there might be third party hand controllers for the Vision Pro?\n\nAlso, does this mean that Unity will be able to use Swift?', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'John Roberts', 'Text': 'I want to share the cute Unity Cat photo ad.', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Lê Đình Long', 'Text': ""that's great"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Mic Hel Charles Seward', 'Text': ""sewardmichel@gm\nail.com the games paused from pulling but I'll just check back later"", 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}, {'Name': 'Minh Sự', 'Text': 'Minh Sự', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Joy Brown', 'Text': 'games made by unity are scams and fraudulent do not download nothing but viruses', 'Reaction Count': 0, 'Time': '2023, 6, 25, 0, 0'}]",164,55,0,3,5,0,2
10160121675166773,"🏖️ As Summer draws near, the Asset Store Spring sale is winding down! Be sure to grab some amazing deals before Summer Break starts, so you can jump right into development: https://on.unity.com/45vAsAC",2023-05-26 23:00:21,44,5,2,"[{'Name': 'Szabolcs Négyesi', 'Text': 'I could jump right into development if you guys could provide a proper documentation, tutoring and support for your users.\n(a Pro license user)', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",38,5,0,1,0,0,0
10160119654561773,"At Unity, we believe that AI and ML-powered techniques hold great promise in speeding up creation, unlocking new ideas, and empowering creators like never before ✨Learn more about our vision for AI and what we have planned 🔽 🔽",2023-05-25 22:55:02,227,23,31,"[{'Name': 'Joseph Wagner', 'Text': ""I'm still a coding caveman. I doubt any of this will be of use to me.."", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Jan Haugland', 'Text': 'I asked ChatGPT to summarize the blog post. It has no actionable content for game developers.', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Chiagozie Ogbonna', 'Text': ""I didn't read the whole blog, but is this just unity's version of cascadeur?"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Mohamed Rabie', 'Text': 'You will never reach unreal Engine level', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Thomas Willis', 'Text': ""Add a voice to text option so I can say 'unity, I want to make a game about multi-player spaceship combat, find me the code and assets please.'"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Andrew McCallum', 'Text': 'Switch off your brain and rely on a procedural text generator to think for you.', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Yiannis Eipame', 'Text': 'Sorry to say these ideas are shallow and outdated. Similar to that half-baked animation tool example you had shown in the past that led nowhere interesting or useful. I hope there is something more than that.', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Daniel Gil', 'Text': 'F', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Ren James Cassidy Moffat', 'Text': 'So,\nPerhaps the day comes when I say “unity, can you create a script that will do ____” and it does?\n\nChatGPT basically does this now.\n\nThat said, given what ChatGPT is, I am very interested to see how Unity uses it to grow the program!', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'James Wetherell', 'Text': '💩', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Mengü Üçokküreli', 'Text': 'Where is Unity 2022 LTS ?', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Allan Fiori', 'Text': ""i'm used chat gpt to learn C# and Unity. its working"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",184,18,15,3,1,1,5
10160115738851773,"Reasons why we’re excited about the Unity 2022 LTS release, coming in June!⭐ DOTS and ECS for Unity⭐ More support for multiplayer games⭐ New and upgraded features in URP & HDRPHere’s a sneak preview: on.unity.com/42T2XXn",2023-05-23 23:07:33,164,23,6,"[{'Name': 'David Alexander Castañeda Vilca', 'Text': 'POR FIIN!!! YA ERA HORA :D.', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Timur Waheed', 'Text': 'Finally, DOTS are officially and fully online', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Alfredo Bressi', 'Text': 'Is the URP documentation still 2 pages long?', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",128,30,0,4,1,1,0
10160106120856773,"Get ready to be illuminated!In the next Dev Blitz Day, ask our Graphics team all your questions about Global Illumination, Shaders, URP, HDRP, and more. Post your questions in the Unity Forum or Discord on May 24, and the team will answer everything on May 25.More on how it works: https://on.unity.com/45btMaV",2023-05-18 23:42:39,103,7,5,"[{'Name': 'Ferid', 'Text': 'When will features like Realtime GI, Screen Space Reflections, Cloud & Water shaders come to URP? Is it even planned?', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Chiagozie Ogbonna', 'Text': 'Will ray tracing be out of preview in 2022 LTS?', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Jazzy Rey', 'Text': 'When will the shadows work in URP? I had to upgrade to HDRP cause using URP you can see lights passing through walls and I know that in 3D graphics lightning is nothing compare to real life but at least I got it working on HDRP.', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",86,14,0,3,0,0,0
10160104157766773,"💡 Our latest case study is out!📖 Read from Outfit7, the studio behind massively popular ""My Talking Tom"", as they take us through controlling quality with SRP, improving teamwork with Timeline, and optimizing performance through Source Code Access: https://on.unity.com/3OiqzA7",2023-05-17 21:03:51,84,12,2,"[{'Name': 'Lê Đình Long', 'Text': ""Unity is great to use, there are many famous games produced from unity and I'm currently using it, I'm very interested, hope to develop more projects in the future"", 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",70,13,0,0,1,0,0
10160090943736773,"May is here, and the flowers are in full bloom 🌼That also means... it's time for our annual Spring Sale! Save 50% on 2D and 3D assets, tools, audio, and much more here: https://on.unity.com/3HZ08eR",2023-05-11 01:17:43,34,2,4,[],29,5,0,0,0,0,0
10160080839171773,"💡 Looking for some inspiration for your multiplayer game?Discover a wealth of knowledge on how to approach building a successful multiplayer game from creators such as Samyam, Code Monkey, Dapper Dino, and Tarodev here: https://on.unity.com/3NHusOQ",2023-05-06 04:30:02,74,10,10,"[{'Name': 'Yannick Fernandez', 'Text': 'Where should i go to find technical support?\nI am building a game and i need to solve a few things', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Trịnh ĐìnhAnh', 'Text': 'please thằng nào giúp tao photon với prefabs player ra thì hiện mỗi ở scene k thấy ở game là sao', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Khong Biet', 'Text': 'luu roi de do', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Omar Alberto Balbuena Estarrona', 'Text': 'Good morning, I am currently creating my open world with Unity and Blender, I started to publish and create content on my social networks @sqomrfx and on my personals about it; I have a music program/game with 40 applets that I want to add more to later. My question is if there are any job vacancies? I am not salaried. I studied Graphic Design and Systems Engineering. Greetings.', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}]",64,10,0,0,0,0,0
10160077965901773,"Are you ready to empower your players and turn them into creators? 🎮 🔄 ✏️Great news, you can with Unity User-Generated Content - now in Open Beta!UGC provides a complete set of tools to build, moderate, and grow any user-generated game content. Learn more and get started today: https://on.unity.com/42m3PDg",2023-05-04 22:03:09,301,40,21,"[{'Name': 'Natachanan Lumpikanon', 'Text': 'Napakamee Kamee', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}, {'Name': 'Trịnh Tấn Phát', 'Text': 'Nguyễn Hoàng Nam=)) tính năng mới này ngon này a', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Jonatan Saari', 'Text': 'Thanks for adding closed caption in the video, it mean a lot to me.', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Nguyễn Hoàng Long', 'Text': ';))', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Emérick Hounme', 'Text': 'Cadnel Hounme', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'TK BV', 'Text': 'wow', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Kassem Shehady', 'Text': 'Ziad Ayoub', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Madhav Bomma', 'Text': 'Madhav Bomma', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Benjamin Hanks', 'Text': 'Yes', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}]",253,40,1,2,3,1,1
10160076328101773,"We saw the hive come abuzz last month with busy bees making games, publishing assets, and releasing new games 🐝Discover all sorts of amazing creations being made in our April #MadeWithUnity Community Highlights blog: https://on.unity.com/3B5XUXz🐧 Visual credits: @MajorMcDoom on Twitter",2023-05-04 02:11:23,120,11,8,"[{'Name': 'Trịnh ĐìnhAnh', 'Text': 'mấy thằng dev giỏi tấu hài thế', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Joseph Jojo', 'Text': 'Gostei', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Noor Noor', 'Text': '.', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}]",101,14,2,1,2,0,0
10160052716271773,"🌍 We're digging #EarthDay! This year we held cleanup activities globally like at the San Francisco Botanical Garden and other ongoing #EarthMonth events for our employees, including a giving campaign.We'd love to hear how you're celebrating! 💚",2023-04-22 22:00:02,58,1,3,"[{'Name': 'Brain Radi', 'Text': 'Good morning 😆', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}]",51,6,0,0,1,0,0
10160049159421773,"ScriptableObjects are often described as ""data containers,"" but they can be used for much more, like creating better code architecture and speeding up your Unity workflow.👀 Want to know how? Explore our new e-book and demo project for use cases and tips from professional developers 🔽 🔽",2023-04-20 23:57:02,145,21,11,"[{'Name': 'Trịnh ĐìnhAnh', 'Text': 'mẹ đợt cày cái này lú vcl thật', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Justin Wright', 'Text': 'One of my favorite features of the engine', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Norbingel Puyakacapiz', 'Text': 'I used a Scriptable Object event system. Then I switched over to using Addressables and they worked fine in the editor but not upon building (android).', 'Reaction Count': 0, 'Time': '2023, 4, 25, 0, 0'}, {'Name': 'Matthew Gaster', 'Text': 'Resistance is futile', 'Reaction Count': 0, 'Time': '2023, 5, 25, 0, 0'}]",134,7,0,2,2,0,0
10160029072216773,"How do you shorten development time while making a fun, well-scoped game? Is it even possible?! 🔭It is. ✨On average, studios that use the #AssetStore ship games approximately 20% faster. Check out the Unity 2023 Gaming Report to learn more: https://on.unity.com/3zXBzul",2023-04-13 02:00:03,44,6,8,"[{'Name': 'محمد بروس', 'Text': 'Peace be upon you, when will Arabic writing be supported in the text editor?\nGodot engine We have years and have not supported', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",41,2,0,0,0,0,1
10160025490861773,"Did you know...You can now try Unity Gaming Services with just a few clicks, engage your players with Push Notifications, access new community solutions with Friends and Leaderboards, and more ✨Check out 5 of our latest Unity Gaming Services highlights here: https://on.unity.com/3ZJuYyd",2023-04-11 03:02:04,60,4,10,"[{'Name': 'Roma Keivan', 'Text': '🥳🥳🥳🥳🥳🥳', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",53,4,1,1,1,0,0
10160024897196773,🥳 Congratulations to the 2023 #UnityForHumanity Grant winners!Check out the 8 incredible projects that are changing the world through real-time 3D technology.★ X-Ray Fashion by MANND★ SoulPaint by Hatsumi VR★ Quantum’s Pursuit by Limbitless Solutions★ Follow the Investigation: Inside the ICC by Sensorium★ World Reborn by Wicked Saints Studios★ A Week at Belisamas Lake by Team Gramps★ Year of the Cicadas by XRPeds★ Patito by Pink Bear Games#MadeWithUnity,2023-04-10 20:10:12,859,27,15,"[{'Name': 'Aditya Kumar', 'Text': 'Jai shree ram', 'Reaction Count': 0, 'Time': '2023, 4, 26, 0, 0'}, {'Name': 'Global Unity Sphere', 'Text': 'This is amazing!', 'Reaction Count': 0, 'Time': '2023, 4, 26, 0, 0'}, {'Name': 'Arun K. Kc', 'Text': 'लुटेरा हरू र टुरीस्ट कती फरक हूदो रहेछ', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Ansa Abbasi', 'Text': 'Thoj', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Soha Djaouadi', 'Text': ""Arrêt d'être stupide ce du photoshop"", 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'सरस्वती तामाङ', 'Text': 'किन ेउच', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Hosneara Begam', 'Text': 'Fuggy 9dfyirur8ywtouf\nar6 ea', 'Reaction Count': 0, 'Time': '2023, 4, 26, 0, 0'}, {'Name': 'Alilo Mss', 'Text': 'Uub', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Chandan Chandra Datta', 'Text': 'https://\nwespin-s1.buzz/\n4784669665055812', 'Reaction Count': 0, 'Time': '2023, 4, 26, 0, 0'}]",774,70,1,1,7,3,3
10160019536836773,"🎉 We're thrilled to announce that our short film, Enemies, is nominated for a prestigious Webby Award in the short-form video category!This recognition places Enemies among the top 12% of the nearly 14,000 projects entered from around the world 🤯We're competing for the Internet's two most coveted awards: The Webby Award and The Webby People's Voice Award. Help us win the People's Voice Award by voting for Enemies here: https://on.unity.com/3UgFXya#Unity3D #Webbys",2023-04-07 23:00:21,41,4,3,"[{'Name': 'Connor James', 'Text': 'The film was made by people working at Unity?', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",33,7,1,0,0,0,0
